route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6613,1,14252539,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252540,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252541,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252542,3 Main/To Waterfront Station,,0,2117690,296959,0,1
6613,1,14252543,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252544,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252545,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252546,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252547,3 Main/To Waterfront Station,,0,2117690,296959,0,1
6613,1,14252548,3 Main/To Waterfront Station,,0,2117689,296959,0,1
6613,1,14252549,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252550,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252551,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252552,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252553,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252554,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252555,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252556,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252557,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252558,3 Main/To Waterfront Station,,0,2117690,296959,0,1
6613,1,14252559,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252560,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252561,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252562,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252563,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252564,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252565,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252566,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252567,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252568,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252569,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252570,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252571,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252572,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252573,3 Main/To Waterfront Station,,0,2117690,296959,0,1
6613,1,14252574,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252575,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252576,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252577,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252578,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252579,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252580,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252581,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252582,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252583,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252584,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252585,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252586,3 Main/To Waterfront Station,,0,2117689,296959,0,1
6613,1,14252587,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252588,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252589,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252590,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252591,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252592,3 Main/To Waterfront Station,,0,2117689,296959,0,1
6613,1,14252593,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252594,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252595,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252596,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252597,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252598,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252599,3 Main/To Waterfront Station,,0,2117689,296959,0,1
6613,1,14252600,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252601,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252602,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252603,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252604,3 Main/To Waterfront Station,,0,2117696,296959,0,1
6613,1,14252605,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252606,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252607,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252608,3 Main/To Waterfront Station,,0,2117689,296959,0,1
6613,1,14252609,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252610,3 Main/To Waterfront Station,,0,2117695,296959,0,1
6613,1,14252611,3 Main/To Waterfront Station,,0,2117694,296959,0,1
6613,1,14252612,3 Main/To Waterfront Station,,0,2117693,296959,0,1
6613,1,14252613,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252614,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252615,3 Main/To Waterfront Station,,0,2117692,296959,0,1
6613,1,14252616,3 Main/To Waterfront Station,,0,2117691,296959,0,1
6613,1,14252617,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252618,3 Main/To Waterfront Station,,0,2117690,296959,0,1
6613,1,14252619,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252620,3 Main/To Waterfront Station,,0,2117689,296959,0,1
6613,1,14252621,3 Main/To Waterfront Station,,0,2117688,296959,0,1
6613,1,14252622,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252623,3 Main/To Waterfront Station,,0,2117687,296959,0,1
6613,1,14252624,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252625,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252626,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252627,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252628,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252629,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252630,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252631,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252632,3 Main/To Marine Dr Station,,1,2117689,296960,0,1
6613,1,14252633,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252634,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252635,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252636,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252637,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252638,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252639,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252640,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252641,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252642,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252643,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252644,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252645,3 Main/To Marine Dr Station,,1,2117690,296960,0,1
6613,1,14252646,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252647,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252648,3 Main/To Marine Dr Station,,1,2117690,296960,0,1
6613,1,14252649,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252650,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252651,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252652,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252653,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252654,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252655,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252656,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252657,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252658,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252659,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252660,3 Main/To Marine Dr Station,,1,2117689,296960,0,1
6613,1,14252661,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252662,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252663,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252664,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252665,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252666,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252667,3 Main/To Marine Dr Station,,1,2117689,296960,0,1
6613,1,14252668,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252669,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252670,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252671,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252672,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252673,3 Main/To Marine Dr Station,,1,2117689,296960,0,1
6613,1,14252674,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252675,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252676,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252677,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252678,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252679,3 Main/To Marine Dr Station,,1,2117690,296960,0,1
6613,1,14252680,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252681,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252682,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252683,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252684,3 Main/To Marine Dr Station,,1,2117689,296960,0,1
6613,1,14252685,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252686,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252687,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252688,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252689,3 Main/To Marine Dr Station,,1,2117690,296960,0,1
6613,1,14252690,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252691,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252692,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252693,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252694,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252695,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252696,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252697,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252698,3 Main/To Marine Dr Station,,1,2117696,296960,0,1
6613,1,14252699,3 Main/To Marine Dr Station,,1,2117693,296960,0,1
6613,1,14252700,3 Main/To Marine Dr Station,,1,2117690,296960,0,1
6613,1,14252701,3 Main/To Marine Dr Station,,1,2117688,296960,0,1
6613,1,14252702,3 Main/To Marine Dr Station,,1,2117689,296960,0,1
6613,1,14252703,3 Main/To Marine Dr Station,,1,2117692,296960,0,1
6613,1,14252704,3 Main/To Marine Dr Station,,1,2117691,296960,0,1
6613,1,14252705,3 Main/To Marine Dr Station,,1,2117695,296960,0,1
6613,1,14252706,3 Main/To Marine Dr Station,,1,2117694,296960,0,1
6613,1,14252707,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,1,14252708,3 Main/To Marine Dr Station,,1,2117687,296960,0,1
6613,2,14252709,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252710,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252711,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252712,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252713,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252714,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252715,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252716,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252717,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252718,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252719,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252720,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252721,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252722,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252723,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252724,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252725,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252726,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252727,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252728,3 Main/To Waterfront Station,,0,2122207,296959,0,1
6613,2,14252729,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252730,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252731,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252732,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252733,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252734,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252735,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252736,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252737,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252738,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252739,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252740,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252741,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252742,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252743,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252744,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252745,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252746,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252747,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252748,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252749,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252750,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252751,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252752,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252753,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252754,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252755,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252756,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252757,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252758,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252759,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252760,3 Main/To Waterfront Station,,0,2117703,296959,0,1
6613,2,14252761,3 Main/To Waterfront Station,,0,2122207,296959,0,1
6613,2,14252762,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252763,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252764,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252765,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252766,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252767,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252768,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252769,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252770,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252771,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252772,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252773,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252774,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252775,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252776,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252777,3 Main/To Waterfront Station,,0,2117705,296959,0,1
6613,2,14252778,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252779,3 Main/To Waterfront Station,,0,2117704,296959,0,1
6613,2,14252780,3 Main/To Waterfront Station,,0,2117703,296959,0,1
6613,2,14252781,3 Main/To Waterfront Station,,0,2117702,296959,0,1
6613,2,14252782,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252783,3 Main/To Waterfront Station,,0,2117700,296959,0,1
6613,2,14252784,3 Main/To Waterfront Station,,0,2117697,296959,0,1
6613,2,14252785,3 Main/To Waterfront Station,,0,2117699,296959,0,1
6613,2,14252786,3 Main/To Waterfront Station,,0,2117698,296959,0,1
6613,2,14252787,3 Main/To Waterfront Station,,0,2117701,296959,0,1
6613,2,14252788,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252789,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252790,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252791,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252792,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252793,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252794,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252795,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252796,3 Main/To Marine Dr Station,,1,2117703,296960,0,1
6613,2,14252797,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252798,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252799,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252800,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252801,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252802,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252803,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252804,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252805,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252806,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252807,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252808,3 Main/To Marine Dr Station,,1,2122207,296960,0,1
6613,2,14252809,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252810,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252811,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252812,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252813,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252814,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252815,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252816,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252817,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252818,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252819,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252820,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252821,3 Main/To Marine Dr Station,,1,2117703,296960,0,1
6613,2,14252822,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252823,3 Main/To Marine Dr Station,,1,2122207,296960,0,1
6613,2,14252824,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252825,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252826,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252827,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252828,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252829,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252830,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252831,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252832,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252833,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252834,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252835,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252836,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252837,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252838,3 Main/To Marine Dr Station,,1,2117699,296960,0,1
6613,2,14252839,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252840,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252841,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252842,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252843,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252844,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252845,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252846,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252847,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252848,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252849,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252850,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252851,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252852,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252853,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252854,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252855,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252856,3 Main/To Marine Dr Station,,1,2117697,296960,0,1
6613,2,14252857,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,2,14252858,3 Main/To Marine Dr Station,,1,2117700,296960,0,1
6613,2,14252859,3 Main/To Marine Dr Station,,1,2117702,296960,0,1
6613,2,14252860,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252861,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252862,3 Main/To Marine Dr Station,,1,2117704,296960,0,1
6613,2,14252863,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252864,3 Main/To Marine Dr Station,,1,2117705,296960,0,1
6613,2,14252865,3 Main/To Marine Dr Station,,1,2117698,296960,0,1
6613,2,14252866,3 Main/To Marine Dr Station,,1,2117701,296960,0,1
6613,3,14252867,3 Main/To Waterfront Station,,0,2117713,296959,0,1
6613,3,14252868,3 Main/To Waterfront Station,,0,2117711,296959,0,1
6613,3,14252869,3 Main/To Waterfront Station,,0,2117710,296959,0,1
6613,3,14252870,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252871,3 Main/To Waterfront Station,,0,2117707,296959,0,1
6613,3,14252872,3 Main/To Waterfront Station,,0,2117706,296959,0,1
6613,3,14252873,3 Main/To Waterfront Station,,0,2117712,296959,0,1
6613,3,14252874,3 Main/To Waterfront Station,,0,2117708,296959,0,1
6613,3,14252875,3 Main/To Waterfront Station,,0,2117708,296959,0,1
6613,3,14252876,3 Main/To Waterfront Station,,0,2117711,296959,0,1
6613,3,14252877,3 Main/To Waterfront Station,,0,2117710,296959,0,1
6613,3,14252878,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252879,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252880,3 Main/To Waterfront Station,,0,2117706,296959,0,1
6613,3,14252881,3 Main/To Waterfront Station,,0,2117708,296959,0,1
6613,3,14252882,3 Main/To Waterfront Station,,0,2117711,296959,0,1
6613,3,14252883,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252884,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252885,3 Main/To Waterfront Station,,0,2117711,296959,0,1
6613,3,14252886,3 Main/To Waterfront Station,,0,2117707,296959,0,1
6613,3,14252887,3 Main/To Waterfront Station,,0,2117708,296959,0,1
6613,3,14252888,3 Main/To Waterfront Station,,0,2117711,296959,0,1
6613,3,14252889,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252890,3 Main/To Waterfront Station,,0,2117707,296959,0,1
6613,3,14252891,3 Main/To Waterfront Station,,0,2117709,296959,0,1
6613,3,14252892,3 Main/To Waterfront Station,,0,2117711,296959,0,1
6613,3,14252893,3 Main/To Waterfront Station,,0,2117708,296959,0,1
6613,3,14252894,3 Main/To Waterfront Station,,0,2117708,296959,0,1
6613,3,14252895,3 Main/To Waterfront Station,,0,2117707,296959,0,1
6613,3,14252896,3 Main/To Waterfront Station,,0,2117710,296959,0,1
6613,3,14252897,3 Main/To Waterfront Station,,0,2117712,296959,0,1
6613,3,14252898,3 Main/To Waterfront Station,,0,2117707,296959,0,1
6613,3,14252899,3 Main/To Waterfront Station,,0,2117713,296959,0,1
6613,3,14252900,3 Main/To Waterfront Station,,0,2117706,296959,0,1
6613,3,14252901,3 Main/To Waterfront Station,,0,2117710,296959,0,1
6613,3,14252902,3 Main/To Waterfront Station,,0,2117713,296959,0,1
6613,3,14252903,3 Main/To Waterfront Station,,0,2117706,296959,0,1
6613,3,14252904,3 Main/To Waterfront Station,,0,2117710,296959,0,1
6613,3,14252905,3 Main/To Waterfront Station,,0,2117713,296959,0,1
6613,3,14252906,3 Main/To Waterfront Station,,0,2117706,296959,0,1
6613,3,14252907,3 Main/To Waterfront Station,,0,2117710,296959,0,1
6613,3,14252908,3 Main/To Waterfront Station,,0,2117713,296959,0,1
6613,3,14252909,3 Main/To Waterfront Station,,0,2117706,296959,0,1
6613,3,14252910,3 Main/To Waterfront Station,,0,2117706,296959,0,1
